region,category,parameter,mode,powertrain,year,unit,value
USA,Projection-STEPS,EV sales share,Vans,EV,2025,percent,8
USA,Projection-STEPS,EV stock share,Vans,EV,2025,percent,2
USA,Projection-STEPS,EV stock share,Buses,EV,2025,percent,3
USA,Projection-STEPS,EV sales share,Buses,EV,2025,percent,13
USA,Projection-STEPS,EV sales share,Trucks,EV,2025,percent,2
USA,Projection-APS,EV sales share,Cars,EV,2025,percent,13
USA,Projection-APS,EV stock share,Cars,EV,2025,percent,4
USA,Projection-APS,EV sales share,Trucks,EV,2025,percent,3
USA,Projection-APS,EV stock share,Trucks,EV,2025,percent,0.46000000834465027
USA,Projection-APS,EV sales share,Vans,EV,2025,percent,12
USA,Projection-APS,EV stock share,Vans,EV,2025,percent,2
USA,Projection-APS,EV sales share,Buses,EV,2025,percent,16
USA,Projection-APS,EV stock share,Buses,EV,2025,percent,4
USA,Projection-APS,Oil displacement Mbd,Buses,EV,2025,Milion barrels per day,0.007699999958276749
USA,Projection-APS,Oil displacement Mbd,Trucks,EV,2025,Milion barrels per day,0.005200000014156103
USA,Projection-APS,Oil displacement Mbd,Vans,EV,2025,Milion barrels per day,0.008299999870359898
USA,Projection-APS,Oil displacement Mbd,Cars,EV,2025,Milion barrels per day,0.33000001311302185
USA,Projection-APS,Oil displacement Mlge,Buses,EV,2025,Milion litres gasoline equivalent,450
USA,Projection-APS,Oil displacement Mlge,Trucks,EV,2025,Milion litres gasoline equivalent,300
USA,Projection-APS,Oil displacement Mlge,Vans,EV,2025,Milion litres gasoline equivalent,480
USA,Projection-APS,Oil displacement Mlge,Cars,EV,2025,Milion litres gasoline equivalent,19000
USA,Projection-STEPS,Oil displacement Mbd,Buses,EV,2025,Milion barrels per day,0.006899999920278788
USA,Projection-STEPS,Oil displacement Mbd,Trucks,EV,2025,Milion barrels per day,0.0035000001080334187
USA,Projection-STEPS,Oil displacement Mbd,Vans,EV,2025,Milion barrels per day,0.006099999882280827
USA,Projection-STEPS,Oil displacement Mbd,Cars,EV,2025,Milion barrels per day,0.23999999463558197
USA,Projection-STEPS,Oil displacement Mlge,Buses,EV,2025,Milion litres gasoline equivalent,400
USA,Projection-STEPS,Oil displacement Mlge,Trucks,EV,2025,Milion litres gasoline equivalent,200
USA,Projection-STEPS,Oil displacement Mlge,Vans,EV,2025,Milion litres gasoline equivalent,350
USA,Projection-STEPS,Oil displacement Mlge,Cars,EV,2025,Milion litres gasoline equivalent,14000
USA,Projection-STEPS,EV sales,Buses,BEV,2025,sales,12000
USA,Projection-STEPS,EV sales,Buses,PHEV,2025,sales,2700
USA,Projection-STEPS,EV sales,Trucks,BEV,2025,sales,19000
USA,Projection-STEPS,EV sales,Trucks,PHEV,2025,sales,220
USA,Projection-STEPS,EV sales,Vans,BEV,2025,sales,66000
USA,Projection-STEPS,EV sales,Vans,PHEV,2025,sales,3500
USA,Projection-STEPS,EV sales,Cars,BEV,2025,sales,1400000
USA,Projection-STEPS,EV sales,Cars,PHEV,2025,sales,460000
USA,Projection-STEPS,EV stock,Buses,BEV,2025,stock,38000
USA,Projection-STEPS,EV stock,Buses,PHEV,2025,stock,7800
USA,Projection-STEPS,EV stock,Trucks,BEV,2025,stock,43000
USA,Projection-STEPS,EV stock,Trucks,PHEV,2025,stock,270
USA,Projection-STEPS,EV stock,Vans,BEV,2025,stock,170000
USA,Projection-STEPS,EV stock,Vans,PHEV,2025,stock,36000
USA,Projection-STEPS,EV stock,Cars,BEV,2025,stock,6100000
USA,Projection-STEPS,EV stock,Cars,PHEV,2025,stock,2300000
USA,Projection-STEPS,Electricity demand,Buses,BEV,2025,GWh,1700
USA,Projection-STEPS,Electricity demand,Buses,PHEV,2025,GWh,350
USA,Projection-STEPS,Electricity demand,Trucks,BEV,2025,GWh,4900
USA,Projection-STEPS,Electricity demand,Trucks,PHEV,2025,GWh,28
USA,Projection-STEPS,Electricity demand,Vans,BEV,2025,GWh,770
USA,Projection-STEPS,Electricity demand,Vans,PHEV,2025,GWh,180
USA,Projection-STEPS,Electricity demand,Cars,BEV,2025,GWh,31000
USA,Projection-STEPS,Electricity demand,Cars,PHEV,2025,GWh,12000
USA,Projection-APS,EV sales,Buses,BEV,2025,sales,16000
USA,Projection-APS,EV sales,Buses,PHEV,2025,sales,2800
USA,Projection-APS,EV sales,Trucks,BEV,2025,sales,20000
USA,Projection-APS,EV sales,Trucks,PHEV,2025,sales,4100
USA,Projection-APS,EV sales,Vans,BEV,2025,sales,88000
USA,Projection-APS,EV sales,Vans,PHEV,2025,sales,9800
USA,Projection-APS,EV sales,Cars,BEV,2025,sales,1400000
USA,Projection-APS,EV sales,Cars,PHEV,2025,sales,460000
USA,Projection-APS,EV stock,Buses,BEV,2025,stock,44000
USA,Projection-APS,EV stock,Buses,PHEV,2025,stock,8000
USA,Projection-APS,EV stock,Trucks,BEV,2025,stock,45000
USA,Projection-APS,EV stock,Trucks,PHEV,2025,stock,7600
USA,Projection-APS,EV stock,Vans,BEV,2025,stock,220000
USA,Projection-APS,EV stock,Vans,PHEV,2025,stock,52000
USA,Projection-APS,EV stock,Cars,BEV,2025,stock,6100000
USA,Projection-APS,EV stock,Cars,PHEV,2025,stock,2300000
USA,Projection-APS,Electricity demand,Buses,BEV,2025,GWh,1900
USA,Projection-APS,Electricity demand,Buses,PHEV,2025,GWh,360
USA,Projection-APS,Electricity demand,Trucks,BEV,2025,GWh,4900
USA,Projection-APS,Electricity demand,Trucks,PHEV,2025,GWh,560
USA,Projection-APS,Electricity demand,Vans,BEV,2025,GWh,1000
USA,Projection-APS,Electricity demand,Vans,PHEV,2025,GWh,270
USA,Projection-APS,Electricity demand,Cars,BEV,2025,GWh,31000
USA,Projection-APS,Electricity demand,Cars,PHEV,2025,GWh,12000
USA,Projection-APS,EV sales,Buses,BEV,2030,sales,51000
USA,Projection-APS,EV sales,Buses,PHEV,2030,sales,5700
USA,Projection-APS,EV sales,Trucks,BEV,2030,sales,91000
USA,Projection-APS,EV sales,Trucks,PHEV,2030,sales,18000
USA,Projection-APS,EV sales,Vans,BEV,2030,sales,350000
USA,Projection-APS,EV sales,Vans,PHEV,2030,sales,31000
USA,Projection-APS,EV sales,Cars,BEV,2030,sales,6100000
USA,Projection-APS,EV sales,Cars,PHEV,2030,sales,1200000
USA,Projection-APS,EV stock,Buses,BEV,2030,stock,240000
USA,Projection-APS,EV stock,Buses,PHEV,2030,stock,33000
USA,Projection-APS,EV stock,Trucks,BEV,2030,stock,280000
USA,Projection-APS,EV stock,Trucks,PHEV,2030,stock,63000
USA,Projection-APS,EV stock,Vans,BEV,2030,stock,1400000
USA,Projection-APS,EV stock,Vans,PHEV,2030,stock,160000
USA,Projection-APS,EV stock,Cars,BEV,2030,stock,28000000
USA,Projection-APS,EV stock,Cars,PHEV,2030,stock,7600000
USA,Projection-STEPS,EV sales,Buses,BEV,2030,sales,34000
USA,Projection-STEPS,EV sales,Buses,PHEV,2030,sales,5300
USA,Projection-STEPS,EV sales,Trucks,BEV,2030,sales,35000
USA,Projection-STEPS,EV sales,Trucks,PHEV,2030,sales,14000
USA,Projection-STEPS,EV sales,Vans,BEV,2030,sales,280000
USA,Projection-STEPS,EV sales,Vans,PHEV,2030,sales,23000
USA,Projection-STEPS,EV sales,Cars,BEV,2030,sales,3600000
USA,Projection-STEPS,EV sales,Cars,PHEV,2030,sales,800000
USA,Projection-STEPS,EV stock,Buses,BEV,2030,stock,170000
USA,Projection-STEPS,EV stock,Buses,PHEV,2030,stock,31000
USA,Projection-STEPS,EV stock,Trucks,BEV,2030,stock,190000
USA,Projection-STEPS,EV stock,Trucks,PHEV,2030,stock,35000
USA,Projection-STEPS,EV stock,Vans,BEV,2030,stock,1100000
USA,Projection-STEPS,EV stock,Vans,PHEV,2030,stock,99000
USA,Projection-STEPS,EV stock,Cars,BEV,2030,stock,19000000
USA,Projection-STEPS,EV stock,Cars,PHEV,2030,stock,5400000
USA,Projection-STEPS,Electricity demand,Buses,BEV,2030,GWh,6600
USA,Projection-STEPS,Electricity demand,Buses,PHEV,2030,GWh,1200
USA,Projection-STEPS,Electricity demand,Trucks,BEV,2030,GWh,19000
USA,Projection-STEPS,Electricity demand,Trucks,PHEV,2030,GWh,4000
USA,Projection-STEPS,Electricity demand,Vans,BEV,2030,GWh,4900
USA,Projection-STEPS,Electricity demand,Vans,PHEV,2030,GWh,490
USA,Projection-STEPS,Electricity demand,Cars,BEV,2030,GWh,93000
USA,Projection-STEPS,Electricity demand,Cars,PHEV,2030,GWh,23000
USA,Projection-APS,Oil displacement Mbd,Buses,EV,2030,Milion barrels per day,0.04800000041723251
USA,Projection-APS,Oil displacement Mbd,Trucks,EV,2030,Milion barrels per day,0.06800000369548798
USA,Projection-APS,Oil displacement Mbd,Vans,EV,2030,Milion barrels per day,0.028999999165534973
USA,Projection-APS,Oil displacement Mbd,Cars,EV,2030,Milion barrels per day,0.9800000190734863
USA,Projection-APS,Oil displacement Mlge,Buses,EV,2030,Milion litres gasoline equivalent,2700
USA,Projection-APS,Oil displacement Mlge,Trucks,EV,2030,Milion litres gasoline equivalent,3900
USA,Projection-APS,Oil displacement Mlge,Vans,EV,2030,Milion litres gasoline equivalent,1700
USA,Projection-APS,Oil displacement Mlge,Cars,EV,2030,Milion litres gasoline equivalent,57000
USA,Projection-STEPS,Oil displacement Mbd,Buses,EV,2030,Milion barrels per day,0.028999999165534973
USA,Projection-STEPS,Oil displacement Mbd,Trucks,EV,2030,Milion barrels per day,0.04600000008940697
USA,Projection-STEPS,Oil displacement Mbd,Vans,EV,2030,Milion barrels per day,0.024000000208616257
USA,Projection-STEPS,Oil displacement Mbd,Cars,EV,2030,Milion barrels per day,0.5
USA,Projection-STEPS,Oil displacement Mlge,Buses,EV,2030,Milion litres gasoline equivalent,1700
USA,Projection-STEPS,Oil displacement Mlge,Trucks,EV,2030,Milion litres gasoline equivalent,2700
USA,Projection-STEPS,Oil displacement Mlge,Vans,EV,2030,Milion litres gasoline equivalent,1400
USA,Projection-STEPS,Oil displacement Mlge,Cars,EV,2030,Milion litres gasoline equivalent,29000
USA,Projection-APS,Electricity demand,Buses,BEV,2030,GWh,9400
USA,Projection-APS,Electricity demand,Buses,PHEV,2030,GWh,1700
USA,Projection-APS,Electricity demand,Trucks,BEV,2030,GWh,28000
USA,Projection-APS,Electricity demand,Trucks,PHEV,2030,GWh,4400
USA,Projection-APS,Electricity demand,Vans,BEV,2030,GWh,6300
USA,Projection-APS,Electricity demand,Vans,PHEV,2030,GWh,1100
USA,Projection-APS,Electricity demand,Cars,BEV,2030,GWh,140000
USA,Projection-APS,Electricity demand,Cars,PHEV,2030,GWh,43000
USA,Projection-APS,EV stock share,Buses,EV,2030,percent,19
USA,Projection-APS,EV sales share,Buses,EV,2030,percent,43
USA,Projection-APS,EV stock share,Vans,EV,2030,percent,12
USA,Projection-APS,EV sales share,Vans,EV,2030,percent,37
USA,Projection-APS,EV stock share,Trucks,EV,2030,percent,3
USA,Projection-APS,EV sales share,Trucks,EV,2030,percent,12
USA,Projection-APS,EV stock share,Cars,EV,2030,percent,15
USA,Projection-APS,EV sales share,Cars,EV,2030,percent,50
USA,Projection-STEPS,EV sales share,Trucks,EV,2030,percent,6
USA,Projection-STEPS,EV sales share,Buses,EV,2030,percent,30
USA,Projection-STEPS,EV stock share,Buses,EV,2030,percent,14
USA,Projection-STEPS,EV stock share,Vans,EV,2030,percent,9
USA,Projection-STEPS,EV sales share,Vans,EV,2030,percent,27
USA,Projection-STEPS,EV stock share,Cars,EV,2030,percent,10
USA,Projection-STEPS,EV sales share,Cars,EV,2030,percent,30
USA,Projection-STEPS,EV stock share,Trucks,EV,2030,percent,2
USA,Projection-STEPS,EV charging points,EV,Publicly available fast,2030,charging points,200000
USA,Projection-STEPS,EV charging points,EV,Publicly available slow,2030,charging points,600000
USA,Projection-APS,EV charging points,EV,Publicly available fast,2030,charging points,330000
USA,Projection-APS,EV charging points,EV,Publicly available slow,2030,charging points,990000
World,Historical,EV stock share,Cars,EV,2010,percent,0.0019000000320374966
World,Historical,EV stock share,Trucks,EV,2010,percent,0.000699999975040555
World,Historical,EV sales share,Vans,EV,2010,percent,0.027000000700354576
World,Historical,EV stock share,Vans,EV,2010,percent,0.004399999976158142
World,Historical,EV sales share,Cars,EV,2010,percent,0.012000000104308128
World,Historical,EV sales,Trucks,BEV,2010,sales,21
World,Historical,EV sales,Vans,BEV,2010,sales,1600
World,Historical,EV sales,Cars,BEV,2010,sales,7400
World,Historical,EV sales,Cars,PHEV,2010,sales,380
World,Historical,EV stock,Buses,BEV,2010,stock,2100
World,Historical,EV stock,Trucks,BEV,2010,stock,280
World,Historical,EV stock,Vans,BEV,2010,stock,4200
World,Historical,EV stock,Vans,PHEV,2010,stock,210
World,Historical,EV stock,Cars,BEV,2010,stock,17000
World,Historical,EV stock,Cars,PHEV,2010,stock,400
World,Historical,Oil displacement Mbd,Buses,EV,2010,Milion barrels per day,0.0006399999838322401
World,Historical,Oil displacement Mbd,Trucks,EV,2010,Milion barrels per day,0.0000013999999737279722
World,Historical,Oil displacement Mbd,Vans,EV,2010,Milion barrels per day,0.0000940000027185306
World,Historical,Oil displacement Mbd,Cars,EV,2010,Milion barrels per day,0.0005600000149570405
World,Historical,Oil displacement Mlge,Buses,EV,2010,Milion litres gasoline equivalent,38
World,Historical,Oil displacement Mlge,Trucks,EV,2010,Milion litres gasoline equivalent,0.07900000363588333
World,Historical,Oil displacement Mlge,Vans,EV,2010,Milion litres gasoline equivalent,5.5
World,Historical,Oil displacement Mlge,Cars,EV,2010,Milion litres gasoline equivalent,32
World,Historical,EV sales share,Trucks,EV,2010,percent,0.000539999979082495
World,Historical,EV sales share,Buses,EV,2010,percent,0.1899999976158142
World,Historical,EV stock share,Buses,EV,2010,percent,0.014000000432133675
World,Historical,EV charging points,EV,Publicly available fast,2010,charging points,310
World,Historical,EV charging points,EV,Publicly available slow,2010,charging points,3700
World,Historical,EV sales,Buses,BEV,2010,sales,2000
World,Historical,EV stock share,Buses,EV,2011,percent,0.03200000151991844
World,Historical,EV sales share,Buses,EV,2011,percent,0.3400000035762787
World,Historical,EV sales share,Trucks,EV,2011,percent,0.004999999888241291
World,Historical,EV charging points,EV,Publicly available fast,2011,charging points,830
World,Historical,EV charging points,EV,Publicly available slow,2011,charging points,10000
World,Historical,EV sales,Buses,BEV,2011,sales,2400
World,Historical,EV sales,Buses,PHEV,2011,sales,330
World,Historical,EV sales,Trucks,BEV,2011,sales,200
World,Historical,EV sales,Vans,BEV,2011,sales,3900
World,Historical,EV sales,Cars,BEV,2011,sales,40000
World,Historical,EV sales,Cars,PHEV,2011,sales,9100
World,Historical,EV stock,Buses,BEV,2011,stock,4500
World,Historical,EV stock,Buses,PHEV,2011,stock,330
World,Historical,EV stock,Trucks,BEV,2011,stock,310
World,Historical,EV stock,Vans,BEV,2011,stock,8000
World,Historical,EV stock,Vans,PHEV,2011,stock,260
World,Historical,EV stock,Cars,BEV,2011,stock,55000
World,Historical,EV stock,Cars,PHEV,2011,stock,9500
World,Historical,Oil displacement Mbd,Buses,EV,2011,Milion barrels per day,0.0009899999713525176
World,Historical,Oil displacement Mbd,Trucks,EV,2011,Milion barrels per day,0.000004200000148557592
World,Historical,Oil displacement Mbd,Vans,EV,2011,Milion barrels per day,0.00016999999934341758
World,Historical,Oil displacement Mbd,Cars,EV,2011,Milion barrels per day,0.001500000013038516
World,Historical,Oil displacement Mlge,Buses,EV,2011,Milion litres gasoline equivalent,59
World,Historical,Oil displacement Mlge,Trucks,EV,2011,Milion litres gasoline equivalent,0.23999999463558197
World,Historical,Oil displacement Mlge,Vans,EV,2011,Milion litres gasoline equivalent,10
World,Historical,Oil displacement Mlge,Cars,EV,2011,Milion litres gasoline equivalent,87
World,Historical,EV sales share,Cars,EV,2011,percent,0.07199999690055847
World,Historical,EV stock share,Vans,EV,2011,percent,0.008700000122189522
World,Historical,EV sales share,Vans,EV,2011,percent,0.06400000303983688
World,Historical,EV stock share,Trucks,EV,2011,percent,0.0007200000109151006
World,Historical,EV stock share,Cars,EV,2011,percent,0.0071000000461936
World,Historical,EV stock share,Cars,EV,2012,percent,0.019999999552965164
World,Historical,EV stock share,Trucks,EV,2012,percent,0.0009299999801442027
World,Historical,EV sales share,Vans,EV,2012,percent,0.17000000178813934
World,Historical,EV stock share,Vans,EV,2012,percent,0.01899999938905239
World,Historical,EV sales share,Cars,EV,2012,percent,0.1599999964237213
World,Historical,EV charging points,EV,Publicly available fast,2012,charging points,1700
World,Historical,EV charging points,EV,Publicly available slow,2012,charging points,30000
World,Historical,EV sales,Buses,BEV,2012,sales,1900
World,Historical,EV sales,Buses,PHEV,2012,sales,1000
World,Historical,EV sales,Trucks,BEV,2012,sales,69
World,Historical,EV sales,Vans,BEV,2012,sales,11000
World,Historical,EV sales,Vans,PHEV,2012,sales,11
World,Historical,EV sales,Cars,BEV,2012,sales,59000
World,Historical,EV sales,Cars,PHEV,2012,sales,61000
World,Historical,EV stock,Buses,BEV,2012,stock,6400
World,Historical,EV stock,Buses,PHEV,2012,stock,1400
World,Historical,EV stock,Trucks,BEV,2012,stock,410
World,Historical,EV stock,Vans,BEV,2012,stock,19000
World,Historical,EV stock,Vans,PHEV,2012,stock,310
World,Historical,EV stock,Cars,BEV,2012,stock,120000
World,Historical,EV stock,Cars,PHEV,2012,stock,70000
World,Historical,Oil displacement Mbd,Buses,EV,2012,Milion barrels per day,0.0012000000569969416
World,Historical,Oil displacement Mbd,Trucks,EV,2012,Milion barrels per day,0.000004399999852466863
World,Historical,Oil displacement Mbd,Vans,EV,2012,Milion barrels per day,0.00041000000783242285
World,Historical,Oil displacement Mbd,Cars,EV,2012,Milion barrels per day,0.0034000000450760126
World,Historical,Oil displacement Mlge,Buses,EV,2012,Milion litres gasoline equivalent,72
World,Historical,Oil displacement Mlge,Trucks,EV,2012,Milion litres gasoline equivalent,0.25999999046325684
World,Historical,Oil displacement Mlge,Vans,EV,2012,Milion litres gasoline equivalent,24
World,Historical,Oil displacement Mlge,Cars,EV,2012,Milion litres gasoline equivalent,190
World,Historical,EV sales share,Trucks,EV,2012,percent,0.0019000000320374966
